1.322	28.01768533
1.344	26.59861827
1.366	25.64803948
1.388	24.36864771
1.41	22.94208809
1.432	21.50513341
1.454	19.5848587
1.476	17.92413997
1.498	16.20842059
1.52	15.23930703
1.542	14.22881189
1.564	14.1019943
1.586	13.96015921
1.608	14.42835551
1.63	15.86818735
1.652	17.82253988
1.674	20.4134208
1.696	22.82027227
1.718	24.38813052
1.74	25.01858813
1.762	25.26490842
1.784	25.20028291
1.806	25.07945761
1.828	24.44187701
1.85	23.50450731
1.872	21.89259799
1.894	20.56153451
1.916	19.68588825
1.938	18.9962589
1.96	18.56493451
1.982	18.18208304
2.004	17.72729614
2.026	17.41852218
2.048	17.0255516
2.07	16.57172578
2.092	16.15317285
2.114	15.60457271
2.136	14.72818597
2.158	13.7995127
2.18	12.7864533
2.202	11.55476469
2.224	10.11641082
2.246	8.914076276
2.268	7.84766525
2.29	6.912081577
