0.5	1.498049676
0.51	1.744137817
0.52	1.762739169
0.53	1.762739169
0.54	1.762739169
0.55	1.762739169
0.56	1.762739169
0.57	1.762739169
0.58	1.762739169
0.59	1.762739169
0.6	1.762739169
0.61	1.762739169
0.62	1.762739169
0.63	1.762739169
0.64	1.762739169
0.65	1.762739169
0.66	1.812387419
0.67	2.063109169
0.68	2.115658493
0.69	2.115658493
0.7	2.115658493
0.71	2.115658493
0.72	2.115658493
0.73	2.216483227
0.74	2.350798638
0.75	2.490785056
0.76	2.609173277
0.77	2.64503748
0.78	2.64503748
0.79	2.64503748
0.8	2.64503748
0.81	2.64503748
0.82	2.661336469
0.83	2.906637027
0.84	2.997956804
0.85	2.997956804
0.86	2.997956804
0.87	2.997956804
0.88	2.997956804
0.89	2.997956804
0.9	2.997956804
0.91	2.997956804
0.92	2.997956804
0.93	2.997956804
0.94	3.208899612
0.95	3.574157584
0.96	3.703795452
0.97	3.703795452
0.98	3.703795452
0.99	3.927034391
1	4.056714776
1.01	4.056714776
1.02	4.056714776
1.03	4.056714776
1.04	4.086313967
1.05	4.575796428
1.06	4.762553424
1.07	4.762553424
1.08	4.762553424
1.09	4.762553424
1.1	4.762553424
1.11	4.762553424
1.12	5.11953902
1.13	5.468392072
1.14	5.468392072
1.15	5.687034231
1.16	6.338335631
1.17	6.527150045
1.18	6.527150045
1.19	6.527150045
1.2	6.860701471
1.21	7.30031725
1.22	7.67619424
1.23	7.764546462
1.24	8.120910983
1.25	8.564494369
1.26	9.024244278
1.27	9.512553247
1.28	10.0079251
1.29	10.46462106
1.3	11.21080566
1.31	12.13754447
1.32	13.12173493
1.33	13.6579464
1.34	14.69846105
1.35	15.33584732
1.36	16.71272136
1.37	17.97812926
1.38	19.47930244
1.39	21.33845316
1.4	23.88115795
1.41	28.3569624
1.42	31.02698293
1.43	33.89326188
1.44	36.92575918
1.45	40.76654456
1.46	45.44302786
1.47	48.92064605
1.48	56.9442308
1.49	60.73346135
1.5	66.93547998
1.51	70.58208795
1.52	77.26744358
1.53	81.71636031
1.54	81.87542574
1.55	80.48298997
1.56	75.40652783
1.57	70.12404317
1.58	62.3477857
1.59	51.80929126
1.6	43.26711162
1.61	36.87180908
1.62	33.68440017
1.63	30.95014942
1.64	28.1273864
1.65	26.28192722
1.66	25.15534499
1.67	24.17630103
1.68	23.29151879
1.69	22.53993212
1.7	22.42947978
1.71	22.91527726
1.72	23.41217356
1.73	23.86886231
1.74	24.36429529
1.75	24.85251404
1.76	25.31232217
1.77	25.81287459
1.78	25.93771287
1.79	26.17176962
1.8	26.48820518
1.81	26.83469197
1.82	27.19854347
1.83	27.79356146
1.84	28.52570463
1.85	29.76325375
1.86	30.90403527
1.87	32.32851021
1.88	33.34901868
1.89	33.69804707
1.9	34.05485732
1.91	34.05485732
1.92	33.66461867
1.93	32.75383632
1.94	31.98539181
1.95	31.3896628
1.96	30.54591551
1.97	29.84920207
1.98	29.39012587
1.99	28.88991618
2	28.41321579
2.01	27.94397432
2.02	27.50757508
2.03	27.16450508
2.04	26.92262012
2.05	26.74684173
2.06	26.2468573
2.07	25.93771287
2.08	25.93771287
2.09	25.5098332
2.1	25.23187422
2.11	25.40520268
2.12	25.58479355
2.13	25.32705173
2.14	24.87119816
2.15	24.55683444
2.16	24.20410448
2.17	23.77802657
2.18	23.23859205
2.19	22.62544315
2.2	22.05239263
2.21	21.15257396
2.22	19.95677196
2.23	19.13263272
2.24	18.25516384
2.25	16.36631334
