344.945680	76.782564
345.162997	76.782564
345.380301	76.782564
345.597591	144.800208
345.814867	60.778412
346.032129	90.786196
346.249378	46.774779
346.466613	96.787753
346.683835	2.763363
346.901043	124.795018
347.118237	180.809549
347.335418	174.807992
347.552585	102.789310
347.769738	116.792942
347.986878	52.776336
348.204003	64.779450
348.421116	174.807992
348.638214	38.772704
348.855299	52.776336
349.072370	76.782564
349.289428	134.797613
349.506472	30.770628
349.723502	102.789310
349.940518	96.787753
350.157521	92.786715
350.374510	74.782045
350.591485	70.781007
350.808447	98.788272
351.025395	66.779969
351.242329	136.798132
351.459250	148.801245
351.676157	134.797613
351.893050	184.810586
352.109930	88.785677
352.326795	118.793461
352.543647	92.786715
352.760486	166.805916
352.977310	130.796575
353.194121	102.789310
353.410919	118.793461
353.627702	120.793980
353.844472	134.797613
354.061228	156.803321
354.277970	78.783083
354.494699	110.791386
354.711414	138.798651
354.928115	70.781007
355.144802	64.779450
355.361476	146.800727
355.578136	122.794499
355.794782	92.786715
356.011415	50.775817
356.228034	106.790348
356.444639	56.777374
356.661230	52.776336
356.877808	104.789829
357.094371	124.795018
357.310921	64.779450
357.527458	18.767514
357.743980	24.769071
357.960489	222.820446
358.176984	92.786715
358.393465	38.772704
358.609933	12.765957
358.826387	102.789310
359.042827	50.775817
359.259253	132.797094
359.475666	114.792423
359.692064	124.795018
359.908449	90.786196
360.124821	180.809549
360.341178	136.798132
360.557522	104.789829
360.773852	100.788791
360.990168	108.790867
361.206470	88.785677
361.422759	122.794499
361.639033	54.776855
361.855294	128.796056
362.071542	120.793980
362.287775	158.803840
362.503995	72.781526
362.720201	146.800727
362.936393	106.790348
363.152571	162.804878
363.368735	70.781007
363.584886	158.803840
363.801023	104.789829
364.017146	84.784639
364.233255	96.787753
364.449351	66.779969
364.665433	66.779969
364.881500	98.788272
365.097554	88.785677
365.313595	134.797613
365.529621	148.801245
365.745634	112.791905
365.961633	132.797094
366.177618	138.798651
366.393589	70.781007
366.609546	84.784639
366.825490	30.770628
367.041419	68.780488
367.257335	36.772185
367.473237	94.787234
367.689126	128.796056
367.905000	102.789310
368.120861	128.796056
368.336707	64.779450
368.552540	110.791386
368.768359	190.812143
368.984165	66.779969
369.199956	126.795537
369.415734	122.794499
369.631497	110.791386
369.847247	158.803840
370.062983	136.798132
370.278705	82.784120
370.494414	28.770109
370.710108	38.772704
370.925789	130.796575
371.141456	122.794499
371.357108	132.797094
371.572747	104.789829
371.788373	102.789310
372.003984	116.792942
372.219581	84.784639
372.435165	152.802283
372.650735	110.791386
372.866291	130.796575
373.081833	60.778412
373.297361	4.763882
373.512875	154.802802
373.728375	134.797613
373.943862	36.772185
374.159334	96.787753
374.374793	48.775298
374.590238	68.780488
374.805669	54.776855
375.021086	8.764920
375.236489	102.789310
375.451878	90.786196
375.667254	156.803321
375.882615	130.796575
376.097963	126.795537
376.313296	110.791386
376.528616	72.781526
376.743922	132.797094
376.959214	144.800208
377.174492	106.790348
377.389756	118.793461
377.605007	74.782045
377.820243	96.787753
378.035466	94.787234
378.250674	84.784639
378.465869	174.807992
378.681050	148.801245
378.896216	110.791386
379.111369	98.788272
379.326508	164.805397
379.541633	58.777893
379.756744	124.795018
379.971841	78.783083
380.186925	32.771147
380.401994	96.787753
380.617049	88.785677
380.832091	64.779450
381.047118	70.781007
381.262132	94.787234
